secid,date,days,volatility,index_flag
108105,2018-05-14,152,0.175529,1
108105,2018-05-14,182,0.162224,1
108105,2018-05-14,273,0.136074,1
108105,2018-05-14,365,0.123716,1
108105,2018-05-14,547,0.108268,1
108105,2018-05-14,730,0.110578,1
108105,2018-05-14,1825,0.125373,1
108105,2018-05-15,10,0.090966,1
108105,2018-05-15,14,0.108122,1
108105,2018-05-15,30,0.114664,1
108105,2018-05-15,60,0.183865,1
108105,2018-05-15,91,0.170585,1
108105,2018-05-15,122,0.19142,1
108105,2018-05-15,152,0.175753,1
108105,2018-05-15,182,0.162512,1
108105,2018-05-15,273,0.136339,1
108105,2018-05-15,365,0.123863,1
108105,2018-05-15,547,0.10844,1
108105,2018-05-15,730,0.110593,1
108105,2018-05-15,1825,0.125392,1
108105,2018-05-16,10,0.084638,1
108105,2018-05-16,14,0.094842,1
108105,2018-05-16,30,0.112443,1
108105,2018-05-16,60,0.18193,1
108105,2018-05-16,91,0.168706,1
108105,2018-05-16,122,0.190426,1
108105,2018-05-16,152,0.17532,1
108105,2018-05-16,182,0.162369,1
108105,2018-05-16,273,0.136397,1
108105,2018-05-16,365,0.123909,1
108105,2018-05-16,547,0.108331,1
108105,2018-05-16,730,0.110429,1
108105,2018-05-16,1825,0.125325,1
108105,2018-05-17,10,0.086761,1
108105,2018-05-17,14,0.092809,1
108105,2018-05-17,30,0.106947,1
108105,2018-05-17,60,0.179757,1
108105,2018-05-17,91,0.166984,1
108105,2018-05-17,122,0.189305,1
108105,2018-05-17,152,0.174474,1
108105,2018-05-17,182,0.162003,1
108105,2018-05-17,273,0.135118,1
108105,2018-05-17,365,0.122464,1
108105,2018-05-17,547,0.108323,1
108105,2018-05-17,730,0.110206,1
108105,2018-05-17,1825,0.125277,1
108105,2018-05-18,10,0.090142,1
108105,2018-05-18,14,0.080733,1
108105,2018-05-18,30,0.107356,1
108105,2018-05-18,60,0.176481,1
108105,2018-05-18,91,0.16706,1
108105,2018-05-18,122,0.189266,1
108105,2018-05-18,152,0.173687,1
108105,2018-05-18,182,0.162004,1
108105,2018-05-18,273,0.13514,1
108105,2018-05-18,365,0.122466,1
108105,2018-05-18,547,0.108303,1
108105,2018-05-18,730,0.110229,1
108105,2018-05-18,1825,0.125234,1
108105,2018-05-21,10,0.079549,1
108105,2018-05-21,14,0.085174,1
108105,2018-05-21,30,0.105447,1
108105,2018-05-21,60,0.16955,1
108105,2018-05-21,91,0.166391,1
108105,2018-05-21,122,0.191069,1
108105,2018-05-21,152,0.175469,1
108105,2018-05-21,182,0.162302,1
108105,2018-05-21,273,0.135366,1
108105,2018-05-21,365,0.122499,1
108105,2018-05-21,547,0.108418,1
108105,2018-05-21,730,0.110335,1
108105,2018-05-21,1825,0.12531,1
108105,2018-05-22,10,0.075533,1
108105,2018-05-22,14,0.088687,1
108105,2018-05-22,30,0.103905,1
108105,2018-05-22,60,0.160456,1
108105,2018-05-22,91,0.166095,1
108105,2018-05-22,122,0.189989,1
108105,2018-05-22,152,0.175523,1
108105,2018-05-22,182,0.162147,1
108105,2018-05-22,273,0.135004,1
108105,2018-05-22,365,0.122467,1
108105,2018-05-22,547,0.108316,1
108105,2018-05-22,730,0.110256,1
108105,2018-05-22,1825,0.125311,1
108105,2018-05-23,10,0.072509,1
108105,2018-05-23,14,0.078375,1
108105,2018-05-23,30,0.104149,1
108105,2018-05-23,60,0.158563,1
108105,2018-05-23,91,0.165831,1
108105,2018-05-23,122,0.188969,1
108105,2018-05-23,152,0.175587,1
108105,2018-05-23,182,0.16219,1
108105,2018-05-23,273,0.134958,1
108105,2018-05-23,365,0.12249,1
108105,2018-05-23,547,0.10833,1
108105,2018-05-23,730,0.110256,1
108105,2018-05-23,1825,0.125317,1
108105,2018-05-24,10,0.073434,1
108105,2018-05-24,14,0.065512,1
108105,2018-05-24,30,0.091411,1
108105,2018-05-24,60,0.15687,1
108105,2018-05-24,91,0.165881,1
108105,2018-05-24,122,0.188434,1
108105,2018-05-24,152,0.174766,1
108105,2018-05-24,182,0.161572,1
108105,2018-05-24,273,0.134957,1
108105,2018-05-24,365,0.1225,1
108105,2018-05-24,547,0.108351,1
108105,2018-05-24,730,0.109885,1
108105,2018-05-24,1825,0.125271,1
108105,2018-05-25,10,0.061967,1
108105,2018-05-25,14,0.066024,1
108105,2018-05-25,30,0.092368,1
108105,2018-05-25,60,0.143674,1
108105,2018-05-25,91,0.16287,1
108105,2018-05-25,122,0.188408,1
108105,2018-05-25,152,0.173968,1
108105,2018-05-25,182,0.161601,1
108105,2018-05-25,273,0.134994,1
108105,2018-05-25,365,0.12247,1
108105,2018-05-25,547,0.108233,1
108105,2018-05-25,730,0.10981,1
108105,2018-05-25,1825,0.125228,1
108105,2018-05-29,10,0.102219,1
108105,2018-05-29,14,0.086314,1
108105,2018-05-29,30,0.098954,1
108105,2018-05-29,60,0.139317,1
108105,2018-05-29,91,0.162062,1
108105,2018-05-29,122,0.190388,1
108105,2018-05-29,152,0.176591,1
108105,2018-05-29,182,0.162576,1
108105,2018-05-29,273,0.136096,1
108105,2018-05-29,365,0.123066,1
108105,2018-05-29,547,0.108697,1
108105,2018-05-29,730,0.110222,1
108105,2018-05-29,1825,0.125362,1
108105,2018-05-30,10,0.125719,1
108105,2018-05-30,14,0.110313,1
108105,2018-05-30,30,0.102465,1
108105,2018-05-30,60,0.140798,1
108105,2018-05-30,91,0.162573,1
108105,2018-05-30,122,0.190653,1
108105,2018-05-30,152,0.17749,1
108105,2018-05-30,182,0.163535,1
108105,2018-05-30,273,0.136739,1
108105,2018-05-30,365,0.123657,1
108105,2018-05-30,547,0.109144,1
108105,2018-05-30,730,0.110445,1
108105,2018-05-30,1825,0.125306,1
108105,2018-05-31,10,0.122501,1
108105,2018-05-31,14,0.116375,1
108105,2018-05-31,30,0.106231,1
108105,2018-05-31,60,0.140337,1
108105,2018-05-31,91,0.160893,1
108105,2018-05-31,122,0.190667,1
108105,2018-05-31,152,0.17697,1
108105,2018-05-31,182,0.163461,1
108105,2018-05-31,273,0.136878,1
108105,2018-05-31,365,0.123874,1
108105,2018-05-31,547,0.109283,1
108105,2018-05-31,730,0.110565,1
108105,2018-05-31,1825,0.125299,1
108105,2018-06-01,10,0.141505,1
108105,2018-06-01,14,0.129908,1
108105,2018-06-01,30,0.107196,1
108105,2018-06-01,60,0.130196,1
108105,2018-06-01,91,0.162006,1
108105,2018-06-01,122,0.190809,1
108105,2018-06-01,152,0.176892,1
108105,2018-06-01,182,0.164127,1
108105,2018-06-01,273,0.13739,1
108105,2018-06-01,365,0.124103,1
108105,2018-06-01,547,0.109553,1
108105,2018-06-01,730,0.110803,1
108105,2018-06-01,1825,0.125335,1
108105,2018-06-04,10,0.170434,1
108105,2018-06-04,14,0.126217,1
108105,2018-06-04,30,0.101836,1
108105,2018-06-04,60,0.127052,1
108105,2018-06-04,91,0.160775,1
108105,2018-06-04,122,0.18968,1
108105,2018-06-04,152,0.177158,1
108105,2018-06-04,182,0.164224,1
108105,2018-06-04,273,0.137098,1
108105,2018-06-04,365,0.124126,1
108105,2018-06-04,547,0.109599,1
108105,2018-06-04,730,0.11091,1
108105,2018-06-04,1825,0.125232,1
108105,2018-06-05,10,0.152628,1
108105,2018-06-05,14,0.124289,1
108105,2018-06-05,30,0.0993,1
108105,2018-06-05,60,0.112924,1
108105,2018-06-05,91,0.1607,1
108105,2018-06-05,122,0.188538,1
108105,2018-06-05,152,0.177054,1
108105,2018-06-05,182,0.164121,1
108105,2018-06-05,273,0.136771,1
108105,2018-06-05,365,0.124114,1
108105,2018-06-05,547,0.109515,1
108105,2018-06-05,730,0.1108,1
108105,2018-06-05,1825,0.12518,1
108105,2018-06-06,10,0.145277,1
108105,2018-06-06,14,0.130313,1
108105,2018-06-06,30,0.102076,1
108105,2018-06-06,60,0.11293,1
108105,2018-06-06,91,0.161572,1
108105,2018-06-06,122,0.187995,1
108105,2018-06-06,152,0.177216,1
108105,2018-06-06,182,0.164532,1
108105,2018-06-06,273,0.137049,1
108105,2018-06-06,365,0.124331,1
108105,2018-06-06,547,0.109684,1
108105,2018-06-06,730,0.110901,1
108105,2018-06-06,1825,0.125111,1
108105,2018-06-07,10,0.135822,1
108105,2018-06-07,14,0.129353,1
108105,2018-06-07,30,0.1022,1
108105,2018-06-07,60,0.111704,1
108105,2018-06-07,91,0.161357,1
108105,2018-06-07,122,0.173265,1
108105,2018-06-07,152,0.176366,1
108105,2018-06-07,182,0.164501,1
108105,2018-06-07,273,0.137054,1
108105,2018-06-07,365,0.124333,1
108105,2018-06-07,547,0.10921,1
108105,2018-06-07,730,0.110903,1
108105,2018-06-07,1825,0.125063,1
108105,2018-06-08,10,0.102845,1
108105,2018-06-08,14,0.127137,1
108105,2018-06-08,30,0.09826,1
108105,2018-06-08,60,0.111684,1
108105,2018-06-08,91,0.157725,1
108105,2018-06-08,122,0.170854,1
108105,2018-06-08,152,0.175586,1
108105,2018-06-08,182,0.164385,1
108105,2018-06-08,273,0.137063,1
108105,2018-06-08,365,0.12436,1
108105,2018-06-08,547,0.109222,1
108105,2018-06-08,730,0.110901,1
108105,2018-06-08,1825,0.125019,1
108105,2018-06-11,10,0.05287,1
108105,2018-06-11,14,0.120033,1
108105,2018-06-11,30,0.096356,1
108105,2018-06-11,60,0.104967,1
108105,2018-06-11,91,0.15772,1
108105,2018-06-11,122,0.156701,1
108105,2018-06-11,152,0.177253,1
108105,2018-06-11,182,0.164338,1
108105,2018-06-11,273,0.136555,1
108105,2018-06-11,365,0.124354,1
108105,2018-06-11,547,0.109135,1
108105,2018-06-11,730,0.110785,1
108105,2018-06-11,1825,0.124965,1
108105,2018-06-12,10,0.04873,1
108105,2018-06-12,14,0.092481,1
108105,2018-06-12,30,0.093952,1
108105,2018-06-12,60,0.104496,1
108105,2018-06-12,91,0.157221,1
108105,2018-06-12,122,0.155764,1
108105,2018-06-12,152,0.176941,1
108105,2018-06-12,182,0.164342,1
108105,2018-06-12,273,0.136524,1
108105,2018-06-12,365,0.12435,1
108105,2018-06-12,547,0.10913,1
108105,2018-06-12,730,0.110678,1
108105,2018-06-12,1825,0.124803,1
108105,2018-06-13,10,0.058865,1
108105,2018-06-13,14,0.084134,1
108105,2018-06-13,30,0.095574,1
108105,2018-06-13,60,0.103998,1
108105,2018-06-13,91,0.156999,1
108105,2018-06-13,122,0.155052,1
108105,2018-06-13,152,0.176743,1
108105,2018-06-13,182,0.164457,1
108105,2018-06-13,273,0.136628,1
108105,2018-06-13,365,0.12437,1
108105,2018-06-13,547,0.109085,1
108105,2018-06-13,730,0.110553,1
108105,2018-06-13,1825,0.124787,1
108105,2018-06-14,10,0.056704,1
108105,2018-06-14,14,0.068437,1
108105,2018-06-14,30,0.091541,1
108105,2018-06-14,60,0.10281,1
108105,2018-06-14,91,0.157055,1
108105,2018-06-14,122,0.15339,1
108105,2018-06-14,152,0.175934,1
108105,2018-06-14,182,0.164362,1
108105,2018-06-14,273,0.136632,1
108105,2018-06-14,365,0.124376,1
108105,2018-06-14,547,0.108863,1
108105,2018-06-14,730,0.110549,1
108105,2018-06-14,1825,0.124741,1
108105,2018-06-15,10,0.058489,1
108105,2018-06-15,14,0.054064,1
108105,2018-06-15,30,0.091257,1
108105,2018-06-15,60,0.101445,1
108105,2018-06-15,91,0.157044,1
108105,2018-06-15,122,0.15337,1
108105,2018-06-15,152,0.175101,1
108105,2018-06-15,182,0.163913,1
108105,2018-06-15,273,0.136637,1
108105,2018-06-15,365,0.124355,1
108105,2018-06-15,547,0.108837,1
108105,2018-06-15,730,0.110541,1
108105,2018-06-15,1825,0.124693,1
108105,2018-06-18,10,0.039849,1
108105,2018-06-18,14,0.054517,1
108105,2018-06-18,30,0.093123,1
108105,2018-06-18,60,0.099919,1
108105,2018-06-18,91,0.15435,1
108105,2018-06-18,122,0.152252,1
108105,2018-06-18,152,0.175273,1
108105,2018-06-18,182,0.163789,1
108105,2018-06-18,273,0.136668,1
108105,2018-06-18,365,0.124383,1
108105,2018-06-18,547,0.108843,1
108105,2018-06-18,730,0.11062,1
108105,2018-06-18,1825,0.124547,1
108105,2018-06-19,10,0.042662,1
108105,2018-06-19,14,0.060073,1
108105,2018-06-19,30,0.092494,1
108105,2018-06-19,60,0.097872,1
108105,2018-06-19,91,0.15458,1
108105,2018-06-19,122,0.151508,1
108105,2018-06-19,152,0.175364,1
108105,2018-06-19,182,0.163827,1
108105,2018-06-19,273,0.136769,1
108105,2018-06-19,365,0.124219,1
108105,2018-06-19,547,0.108901,1
108105,2018-06-19,730,0.110558,1
108105,2018-06-19,1825,0.124028,1
108105,2018-06-20,10,0.042026,1
108105,2018-06-20,14,0.041399,1
108105,2018-06-20,30,0.089517,1
108105,2018-06-20,60,0.096695,1
108105,2018-06-20,91,0.154546,1
108105,2018-06-20,122,0.150628,1
108105,2018-06-20,152,0.175247,1
108105,2018-06-20,182,0.163833,1
108105,2018-06-20,273,0.136776,1
108105,2018-06-20,365,0.124015,1
108105,2018-06-20,547,0.108875,1
108105,2018-06-20,730,0.110499,1
108105,2018-06-20,1825,0.124026,1
108105,2018-06-21,10,0.051505,1
108105,2018-06-21,14,0.05184,1
108105,2018-06-21,30,0.091879,1
108105,2018-06-21,60,0.097121,1
108105,2018-06-21,91,0.146068,1
108105,2018-06-21,122,0.150155,1
108105,2018-06-21,152,0.174674,1
108105,2018-06-21,182,0.164086,1
108105,2018-06-21,273,0.136947,1
108105,2018-06-21,365,0.124201,1
108105,2018-06-21,547,0.108994,1
108105,2018-06-21,730,0.110597,1
108105,2018-06-21,1825,0.124014,1
108105,2018-06-22,10,0.051773,1
108105,2018-06-22,14,0.049541,1
108105,2018-06-22,30,0.091471,1
108105,2018-06-22,60,0.097149,1
108105,2018-06-22,91,0.13919,1
108105,2018-06-22,122,0.149831,1
108105,2018-06-22,152,0.173877,1
108105,2018-06-22,182,0.1641,1
108105,2018-06-22,273,0.136955,1
108105,2018-06-22,365,0.124205,1
108105,2018-06-22,547,0.108982,1
108105,2018-06-22,730,0.11059,1
108105,2018-06-22,1825,0.123966,1
108105,2018-06-25,10,0.093169,1
108105,2018-06-25,14,0.080135,1
108105,2018-06-25,30,0.106064,1
108105,2018-06-25,60,0.096742,1
108105,2018-06-25,91,0.132107,1
108105,2018-06-25,122,0.150699,1
108105,2018-06-25,152,0.176279,1
108105,2018-06-25,182,0.164647,1
108105,2018-06-25,273,0.137922,1
108105,2018-06-25,365,0.125021,1
108105,2018-06-25,547,0.109611,1
108105,2018-06-25,730,0.107632,1
108105,2018-06-25,1825,0.123966,1
108105,2018-06-26,10,0.092352,1
108105,2018-06-26,14,0.080825,1
108105,2018-06-26,30,0.10368,1
108105,2018-06-26,60,0.096827,1
108105,2018-06-26,91,0.127113,1
108105,2018-06-26,122,0.149853,1
108105,2018-06-26,152,0.176319,1
108105,2018-06-26,182,0.164665,1
108105,2018-06-26,273,0.137936,1
108105,2018-06-26,365,0.125034,1
108105,2018-06-26,547,0.109474,1
108105,2018-06-26,730,0.107531,1
108105,2018-06-26,1825,0.123942,1
108105,2018-06-27,10,0.091295,1
108105,2018-06-27,14,0.086667,1
108105,2018-06-27,30,0.105352,1
108105,2018-06-27,60,0.098214,1
108105,2018-06-27,91,0.128277,1
108105,2018-06-27,122,0.149684,1
108105,2018-06-27,152,0.17574,1
108105,2018-06-27,182,0.165132,1
108105,2018-06-27,273,0.138273,1
108105,2018-06-27,365,0.125072,1
108105,2018-06-27,547,0.109719,1
108105,2018-06-27,730,0.1069,1
108105,2018-06-27,1825,0.12399,1
108105,2018-06-28,10,0.106807,1
108105,2018-06-28,14,0.094544,1
108105,2018-06-28,30,0.099567,1
108105,2018-06-28,60,0.098082,1
108105,2018-06-28,91,0.126016,1
108105,2018-06-28,122,0.148677,1
108105,2018-06-28,152,0.175211,1
108105,2018-06-28,182,0.165341,1
108105,2018-06-28,273,0.138431,1
108105,2018-06-28,365,0.124924,1
108105,2018-06-28,547,0.109577,1
108105,2018-06-28,730,0.106291,1
108105,2018-06-28,1825,0.123968,1
108105,2018-06-29,10,0.107898,1
108105,2018-06-29,14,0.095688,1
108105,2018-06-29,30,0.08978,1
108105,2018-06-29,60,0.095727,1
108105,2018-06-29,91,0.125013,1
108105,2018-06-29,122,0.147095,1
108105,2018-06-29,152,0.174393,1
108105,2018-06-29,182,0.16517,1
108105,2018-06-29,273,0.138379,1
108105,2018-06-29,365,0.124593,1
108105,2018-06-29,547,0.109575,1
108105,2018-06-29,730,0.105661,1
108105,2018-06-29,1825,0.123919,1
108105,2018-07-02,10,0.123128,1
108105,2018-07-02,14,0.099322,1
108105,2018-07-02,30,0.080694,1
108105,2018-07-02,60,0.0958,1
108105,2018-07-02,91,0.116149,1
108105,2018-07-02,122,0.14554,1
108105,2018-07-02,152,0.175098,1
108105,2018-07-02,182,0.164561,1
108105,2018-07-02,273,0.138355,1
108105,2018-07-02,365,0.124616,1
108105,2018-07-02,547,0.109514,1
108105,2018-07-02,730,0.105378,1
108105,2018-07-02,1825,0.124002,1
108105,2018-07-03,10,0.114076,1
108105,2018-07-03,14,0.100036,1
108105,2018-07-03,30,0.080422,1
108105,2018-07-03,60,0.091981,1
108105,2018-07-03,91,0.114283,1
108105,2018-07-03,122,0.144939,1
108105,2018-07-03,152,0.175245,1
108105,2018-07-03,182,0.164309,1
108105,2018-07-03,273,0.138478,1
108105,2018-07-03,365,0.12472,1
108105,2018-07-03,547,0.10946,1
108105,2018-07-03,730,0.105345,1
108105,2018-07-03,1825,0.123976,1
108105,2018-07-05,10,0.095769,1
108105,2018-07-05,14,0.114693,1
108105,2018-07-05,30,0.086516,1
108105,2018-07-05,60,0.09301,1
108105,2018-07-05,91,0.1135,1
108105,2018-07-05,122,0.144459,1
108105,2018-07-05,152,0.172654,1
108105,2018-07-05,182,0.165075,1
108105,2018-07-05,273,0.13904,1
108105,2018-07-05,365,0.124982,1
108105,2018-07-05,547,0.109529,1
108105,2018-07-05,730,0.105369,1
108105,2018-07-05,1825,0.123953,1
108105,2018-07-06,10,0.105797,1
108105,2018-07-06,14,0.123941,1
108105,2018-07-06,30,0.086408,1
108105,2018-07-06,60,0.094725,1
108105,2018-07-06,91,0.104914,1
108105,2018-07-06,122,0.145114,1
108105,2018-07-06,152,0.172333,1
108105,2018-07-06,182,0.165211,1
108105,2018-07-06,273,0.139345,1
108105,2018-07-06,365,0.12484,1
108105,2018-07-06,547,0.109717,1
108105,2018-07-06,730,0.105463,1
108105,2018-07-06,1825,0.123956,1
108105,2018-07-09,10,0.094499,1
108105,2018-07-09,14,0.09851,1
108105,2018-07-09,30,0.093581,1
108105,2018-07-09,60,0.094064,1
108105,2018-07-09,91,0.105985,1
108105,2018-07-09,122,0.144359,1
108105,2018-07-09,152,0.159231,1
108105,2018-07-09,182,0.165661,1
108105,2018-07-09,273,0.139657,1
108105,2018-07-09,365,0.124976,1
108105,2018-07-09,547,0.109898,1
108105,2018-07-09,730,0.105218,1
108105,2018-07-09,1825,0.124055,1
108105,2018-07-10,10,0.084952,1
108105,2018-07-10,14,0.098532,1
108105,2018-07-10,30,0.091958,1
108105,2018-07-10,60,0.094307,1
108105,2018-07-10,91,0.101289,1
108105,2018-07-10,122,0.143613,1
108105,2018-07-10,152,0.147269,1
108105,2018-07-10,182,0.165721,1
108105,2018-07-10,273,0.139684,1
108105,2018-07-10,365,0.125009,1
108105,2018-07-10,547,0.109873,1
108105,2018-07-10,730,0.105133,1
108105,2018-07-10,1825,0.123925,1
108105,2018-07-11,10,0.104538,1
108105,2018-07-11,14,0.09312,1
108105,2018-07-11,30,0.095355,1
108105,2018-07-11,60,0.095066,1
108105,2018-07-11,91,0.101739,1
108105,2018-07-11,122,0.143286,1
108105,2018-07-11,152,0.146099,1
108105,2018-07-11,182,0.166031,1
108105,2018-07-11,273,0.139954,1
108105,2018-07-11,365,0.125238,1
108105,2018-07-11,547,0.110051,1
108105,2018-07-11,730,0.105253,1
108105,2018-07-11,1825,0.123965,1
108105,2018-07-12,10,0.110256,1
108105,2018-07-12,14,0.096738,1
108105,2018-07-12,30,0.100027,1
108105,2018-07-12,60,0.096076,1
108105,2018-07-12,91,0.10189,1
108105,2018-07-12,122,0.14406,1
108105,2018-07-12,152,0.145943,1
108105,2018-07-12,182,0.166193,1
108105,2018-07-12,273,0.14026,1
108105,2018-07-12,365,0.125324,1
108105,2018-07-12,547,0.110238,1
108105,2018-07-12,730,0.105313,1
108105,2018-07-12,1825,0.123972,1
108105,2018-07-13,10,0.095267,1
108105,2018-07-13,14,0.096487,1
108105,2018-07-13,30,0.098864,1
108105,2018-07-13,60,0.09608,1
108105,2018-07-13,91,0.101618,1
108105,2018-07-13,122,0.14363,1
108105,2018-07-13,152,0.145248,1
108105,2018-07-13,182,0.165928,1
108105,2018-07-13,273,0.140261,1
108105,2018-07-13,365,0.125318,1
108105,2018-07-13,547,0.110216,1
108105,2018-07-13,730,0.105314,1
108105,2018-07-13,1825,0.123923,1
108105,2018-07-16,10,0.096771,1
108105,2018-07-16,14,0.099245,1
108105,2018-07-16,30,0.101151,1
108105,2018-07-16,60,0.096271,1
108105,2018-07-16,91,0.100611,1
108105,2018-07-16,122,0.144981,1
108105,2018-07-16,152,0.143752,1
108105,2018-07-16,182,0.16527,1
108105,2018-07-16,273,0.140264,1
108105,2018-07-16,365,0.125259,1
108105,2018-07-16,547,0.110219,1
108105,2018-07-16,730,0.105366,1
108105,2018-07-16,1825,0.124004,1
108105,2018-07-17,10,0.088893,1
108105,2018-07-17,14,0.087575,1
108105,2018-07-17,30,0.099388,1
108105,2018-07-17,60,0.096215,1
108105,2018-07-17,91,0.098814,1
108105,2018-07-17,122,0.144253,1
108105,2018-07-17,152,0.1427,1
108105,2018-07-17,182,0.165284,1
108105,2018-07-17,273,0.140323,1
108105,2018-07-17,365,0.125305,1
108105,2018-07-17,547,0.110108,1
108105,2018-07-17,730,0.105289,1
108105,2018-07-17,1825,0.123997,1
108105,2018-07-18,10,0.082328,1
108105,2018-07-18,14,0.083015,1
108105,2018-07-18,30,0.099063,1
108105,2018-07-18,60,0.095058,1
108105,2018-07-18,91,0.098863,1
108105,2018-07-18,122,0.143429,1
108105,2018-07-18,152,0.14273,1
108105,2018-07-18,182,0.164782,1
108105,2018-07-18,273,0.140336,1
108105,2018-07-18,365,0.125316,1
108105,2018-07-18,547,0.110078,1
108105,2018-07-18,730,0.105288,1
108105,2018-07-18,1825,0.123998,1
108105,2018-07-19,10,0.078294,1
108105,2018-07-19,14,0.086195,1
108105,2018-07-19,30,0.099021,1
108105,2018-07-19,60,0.094645,1
108105,2018-07-19,91,0.09846,1
108105,2018-07-19,122,0.141367,1
108105,2018-07-19,152,0.142194,1
108105,2018-07-19,182,0.164863,1
108105,2018-07-19,273,0.140431,1
108105,2018-07-19,365,0.125302,1
108105,2018-07-19,547,0.110136,1
108105,2018-07-19,730,0.105326,1
108105,2018-07-19,1825,0.123964,1
108105,2018-07-20,10,0.077012,1
108105,2018-07-20,14,0.08062,1
108105,2018-07-20,30,0.099113,1
108105,2018-07-20,60,0.093278,1
108105,2018-07-20,91,0.096725,1
108105,2018-07-20,122,0.141373,1
108105,2018-07-20,152,0.141528,1
108105,2018-07-20,182,0.164751,1
108105,2018-07-20,273,0.140337,1
108105,2018-07-20,365,0.125309,1
108105,2018-07-20,547,0.110089,1
108105,2018-07-20,730,0.105298,1
108105,2018-07-20,1825,0.123917,1
108105,2018-07-23,10,0.045304,1
108105,2018-07-23,14,0.0699,1
108105,2018-07-23,30,0.098316,1
108105,2018-07-23,60,0.094728,1
108105,2018-07-23,91,0.096738,1
108105,2018-07-23,122,0.129955,1
108105,2018-07-23,152,0.141614,1
108105,2018-07-23,182,0.164373,1
108105,2018-07-23,273,0.140251,1
108105,2018-07-23,365,0.125313,1
108105,2018-07-23,547,0.110071,1
108105,2018-07-23,730,0.105327,1
108105,2018-07-23,1825,0.123996,1
108105,2018-07-24,10,0.04917,1
108105,2018-07-24,14,0.071569,1
108105,2018-07-24,30,0.096742,1
108105,2018-07-24,60,0.094922,1
108105,2018-07-24,91,0.092596,1
108105,2018-07-24,122,0.129337,1
108105,2018-07-24,152,0.141776,1
108105,2018-07-24,182,0.164485,1
108105,2018-07-24,273,0.140333,1
108105,2018-07-24,365,0.125375,1
108105,2018-07-24,547,0.110092,1
108105,2018-07-24,730,0.105266,1
108105,2018-07-24,1825,0.124008,1
108105,2018-07-25,10,0.064296,1
108105,2018-07-25,14,0.066416,1
108105,2018-07-25,30,0.08383,1
108105,2018-07-25,60,0.09589,1
108105,2018-07-25,91,0.093953,1
108105,2018-07-25,122,0.129307,1
108105,2018-07-25,152,0.140352,1
108105,2018-07-25,182,0.164987,1
108105,2018-07-25,273,0.140553,1
108105,2018-07-25,365,0.125643,1
108105,2018-07-25,547,0.110202,1
108105,2018-07-25,730,0.105409,1
108105,2018-07-25,1825,0.124068,1
108105,2018-07-26,10,0.06853,1
108105,2018-07-26,14,0.062009,1
108105,2018-07-26,30,0.085778,1
108105,2018-07-26,60,0.095252,1
108105,2018-07-26,91,0.092442,1
108105,2018-07-26,122,0.121502,1
108105,2018-07-26,152,0.139779,1
108105,2018-07-26,182,0.165042,1
108105,2018-07-26,273,0.140613,1
108105,2018-07-26,365,0.125694,1
108105,2018-07-26,547,0.110074,1
108105,2018-07-26,730,0.105439,1
108105,2018-07-26,1825,0.124028,1
108105,2018-07-27,10,0.080649,1
108105,2018-07-27,14,0.073879,1
108105,2018-07-27,30,0.082818,1
108105,2018-07-27,60,0.095883,1
108105,2018-07-27,91,0.093672,1
108105,2018-07-27,122,0.118015,1
108105,2018-07-27,152,0.139519,1
108105,2018-07-27,182,0.164442,1
108105,2018-07-27,273,0.140582,1
108105,2018-07-27,365,0.125887,1
108105,2018-07-27,547,0.110224,1
108105,2018-07-27,730,0.105552,1
108105,2018-07-27,1825,0.124019,1
108105,2018-07-30,10,0.0989,1
108105,2018-07-30,14,0.080395,1
108105,2018-07-30,30,0.087819,1
108105,2018-07-30,60,0.087734,1
108105,2018-07-30,91,0.092831,1
108105,2018-07-30,122,0.116967,1
108105,2018-07-30,152,0.137415,1
108105,2018-07-30,182,0.164368,1
108105,2018-07-30,273,0.140705,1
108105,2018-07-30,365,0.12603,1
108105,2018-07-30,547,0.110338,1
108105,2018-07-30,730,0.105745,1
108105,2018-07-30,1825,0.124134,1
108105,2018-07-31,10,0.094815,1
108105,2018-07-31,14,0.081719,1
108105,2018-07-31,30,0.086377,1
108105,2018-07-31,60,0.084689,1
108105,2018-07-31,91,0.093115,1
108105,2018-07-31,122,0.116489,1
108105,2018-07-31,152,0.135902,1
108105,2018-07-31,182,0.163791,1
108105,2018-07-31,273,0.140797,1
108105,2018-07-31,365,0.1261,1
108105,2018-07-31,547,0.110264,1
108105,2018-07-31,730,0.105685,1
108105,2018-07-31,1825,0.124033,1
108105,2018-08-01,10,0.088346,1
108105,2018-08-01,14,0.081192,1
108105,2018-08-01,30,0.086721,1
108105,2018-08-01,60,0.083761,1
108105,2018-08-01,91,0.09172,1
108105,2018-08-01,122,0.115843,1
108105,2018-08-01,152,0.135733,1
108105,2018-08-01,182,0.163796,1
108105,2018-08-01,273,0.140802,1
108105,2018-08-01,365,0.126095,1
108105,2018-08-01,547,0.110266,1
108105,2018-08-01,730,0.105684,1
108105,2018-08-01,1825,0.124033,1
108105,2018-08-02,10,0.091633,1
108105,2018-08-02,14,0.081538,1
108105,2018-08-02,30,0.084177,1
108105,2018-08-02,60,0.083391,1
108105,2018-08-02,91,0.091795,1
108105,2018-08-02,122,0.108775,1
108105,2018-08-02,152,0.135262,1
108105,2018-08-02,182,0.163943,1
108105,2018-08-02,273,0.140896,1
108105,2018-08-02,365,0.126172,1
108105,2018-08-02,547,0.110323,1
