secid,date,rate,expiration
108105,2013-07-23,1.830528,2014-03-31
108105,2013-07-23,1.87469,2014-06-21
108105,2013-07-23,1.851708,2014-06-30
108105,2013-07-23,1.884756,2014-12-20
108105,2013-07-23,1.830808,2015-01-17
108105,2013-07-23,1.908524,2015-12-19
108105,2013-07-24,0,2013-07-26
108105,2013-07-24,0.992234,2013-08-02
108105,2013-07-24,2.515983,2013-08-09
108105,2013-07-24,3.015567,2013-08-17
108105,2013-07-24,2.540108,2013-08-23
108105,2013-07-24,2.127666,2013-09-21
108105,2013-07-24,2.049549,2013-09-30
108105,2013-07-24,1.94106,2013-10-19
108105,2013-07-24,2.004138,2013-11-16
108105,2013-07-24,1.910383,2013-12-21
108105,2013-07-24,1.861434,2013-12-31
108105,2013-07-24,1.811411,2014-01-18
108105,2013-07-24,1.885684,2014-03-22
108105,2013-07-24,1.871266,2014-03-31
108105,2013-07-24,1.909836,2014-06-21
108105,2013-07-24,1.910054,2014-06-30
108105,2013-07-24,1.93708,2014-12-20
108105,2013-07-24,1.913212,2015-01-17
108105,2013-07-24,2.014815,2015-12-19
108105,2013-07-25,0,2013-07-26
108105,2013-07-25,2.358169,2013-08-02
108105,2013-07-25,3.158804,2013-08-09
108105,2013-07-25,3.298022,2013-08-17
108105,2013-07-25,2.977806,2013-08-23
108105,2013-07-25,2.654786,2013-08-30
108105,2013-07-25,2.292896,2013-09-21
108105,2013-07-25,2.113253,2013-09-30
108105,2013-07-25,2.027153,2013-10-19
108105,2013-07-25,2.06722,2013-11-16
108105,2013-07-25,1.972614,2013-12-21
108105,2013-07-25,1.950449,2013-12-31
108105,2013-07-25,1.856379,2014-01-18
108105,2013-07-25,1.95351,2014-03-22
108105,2013-07-25,1.920498,2014-03-31
108105,2013-07-25,1.958484,2014-06-21
108105,2013-07-25,1.928149,2014-06-30
108105,2013-07-25,1.94778,2014-12-20
108105,2013-07-25,1.914623,2015-01-17
108105,2013-07-25,2.028019,2015-12-19
108105,2013-07-26,0,2013-07-26
108105,2013-07-26,4.469485,2013-08-02
108105,2013-07-26,4.411852,2013-08-09
108105,2013-07-26,3.876895,2013-08-17
108105,2013-07-26,3.476678,2013-08-23
108105,2013-07-26,3.074718,2013-08-30
108105,2013-07-26,2.479551,2013-09-21
108105,2013-07-26,2.244021,2013-09-30
108105,2013-07-26,2.204781,2013-10-19
108105,2013-07-26,2.170078,2013-11-16
108105,2013-07-26,2.042245,2013-12-21
108105,2013-07-26,1.966906,2013-12-31
108105,2013-07-26,1.950355,2014-01-18
108105,2013-07-26,1.969036,2014-03-22
108105,2013-07-26,1.919641,2014-03-31
108105,2013-07-26,2.007425,2014-06-21
108105,2013-07-26,1.952741,2014-06-30
108105,2013-07-26,1.966405,2014-12-20
108105,2013-07-26,1.943971,2015-01-17
108105,2013-07-26,2.027679,2015-12-19
108105,2013-07-29,0,2013-08-02
108105,2013-07-29,4.663785,2013-08-09
108105,2013-07-29,3.917001,2013-08-17
108105,2013-07-29,3.567362,2013-08-23
108105,2013-07-29,3.158462,2013-08-30
108105,2013-07-29,2.355135,2013-09-21
108105,2013-07-29,2.182673,2013-09-30
108105,2013-07-29,2.043261,2013-10-19
108105,2013-07-29,2.087249,2013-11-16
108105,2013-07-29,1.990773,2013-12-21
108105,2013-07-29,1.951092,2013-12-31
108105,2013-07-29,1.872805,2014-01-18
108105,2013-07-29,1.960335,2014-03-22
108105,2013-07-29,1.934919,2014-03-31
108105,2013-07-29,1.902329,2014-06-21
108105,2013-07-29,1.942128,2014-06-30
108105,2013-07-29,1.918959,2014-12-20
108105,2013-07-29,1.882928,2015-01-17
108105,2013-07-29,1.957553,2015-12-19
108105,2013-07-30,0,2013-08-02
108105,2013-07-30,0.076867,2013-08-09
108105,2013-07-30,1.634808,2013-08-17
108105,2013-07-30,1.555267,2013-08-23
108105,2013-07-30,1.555159,2013-08-30
108105,2013-07-30,1.625987,2013-09-21
108105,2013-07-30,1.617881,2013-09-30
108105,2013-07-30,1.619622,2013-10-19
108105,2013-07-30,1.76289,2013-11-16
108105,2013-07-30,1.766641,2013-12-21
108105,2013-07-30,1.731552,2013-12-31
108105,2013-07-30,1.671462,2014-01-18
108105,2013-07-30,1.748259,2014-03-22
108105,2013-07-30,1.746934,2014-03-31
108105,2013-07-30,1.86598,2014-06-21
108105,2013-07-30,1.803501,2014-06-30
108105,2013-07-30,1.869808,2014-12-20
108105,2013-07-30,1.870675,2015-01-17
108105,2013-07-30,1.967146,2015-12-19
108105,2013-07-31,0,2013-08-02
108105,2013-07-31,1.025693,2013-08-09
108105,2013-07-31,2.436261,2013-08-17
108105,2013-07-31,2.153446,2013-08-23
108105,2013-07-31,2.24875,2013-08-30
108105,2013-07-31,1.843319,2013-09-21
108105,2013-07-31,1.816514,2013-09-30
108105,2013-07-31,1.758204,2013-10-19
108105,2013-07-31,1.897339,2013-11-16
108105,2013-07-31,1.826643,2013-12-21
108105,2013-07-31,1.822292,2013-12-31
108105,2013-07-31,1.749073,2014-01-18
108105,2013-07-31,1.842405,2014-03-22
108105,2013-07-31,1.812508,2014-03-31
108105,2013-07-31,1.850757,2014-06-21
108105,2013-07-31,1.850005,2014-06-30
108105,2013-07-31,1.831391,2014-12-20
108105,2013-07-31,1.825125,2015-01-17
108105,2013-07-31,1.934917,2015-12-19
108105,2013-08-01,0,2013-08-02
108105,2013-08-01,5.223813,2013-08-09
108105,2013-08-01,4.226835,2013-08-17
108105,2013-08-01,3.376425,2013-08-23
108105,2013-08-01,2.985971,2013-08-30
108105,2013-08-01,2.812968,2013-09-06
108105,2013-08-01,2.321382,2013-09-21
108105,2013-08-01,2.148851,2013-09-30
108105,2013-08-01,1.97524,2013-10-19
108105,2013-08-01,2.025662,2013-11-16
108105,2013-08-01,1.940691,2013-12-21
108105,2013-08-01,1.891062,2013-12-31
108105,2013-08-01,1.81945,2014-01-18
108105,2013-08-01,1.872015,2014-03-22
108105,2013-08-01,1.858369,2014-03-31
108105,2013-08-01,1.967457,2014-06-21
108105,2013-08-01,1.871506,2014-06-30
108105,2013-08-01,1.889715,2014-12-20
108105,2013-08-01,1.92683,2015-01-17
108105,2013-08-01,1.991838,2015-12-19
108105,2013-08-02,0,2013-08-02
108105,2013-08-02,8.669355,2013-08-09
108105,2013-08-02,5.86485,2013-08-17
108105,2013-08-02,4.579693,2013-08-23
108105,2013-08-02,3.872738,2013-08-30
108105,2013-08-02,3.378346,2013-09-06
108105,2013-08-02,2.769007,2013-09-21
108105,2013-08-02,2.517633,2013-09-30
108105,2013-08-02,2.283499,2013-10-19
108105,2013-08-02,2.267127,2013-11-16
108105,2013-08-02,2.123784,2013-12-21
108105,2013-08-02,2.071658,2013-12-31
108105,2013-08-02,1.973242,2014-01-18
108105,2013-08-02,2.040132,2014-03-22
108105,2013-08-02,1.983316,2014-03-31
108105,2013-08-02,2.03644,2014-06-21
108105,2013-08-02,1.956837,2014-06-30
108105,2013-08-02,1.984049,2014-12-20
108105,2013-08-02,1.96538,2015-01-17
108105,2013-08-02,2.014205,2015-12-19
108105,2013-08-05,0,2013-08-09
108105,2013-08-05,5.868912,2013-08-17
108105,2013-08-05,4.35737,2013-08-23
108105,2013-08-05,3.64622,2013-08-30
108105,2013-08-05,3.221216,2013-09-06
108105,2013-08-05,2.514922,2013-09-21
108105,2013-08-05,2.237838,2013-09-30
108105,2013-08-05,2.141795,2013-10-19
108105,2013-08-05,2.117246,2013-11-16
108105,2013-08-05,2.003529,2013-12-21
108105,2013-08-05,1.951962,2013-12-31
108105,2013-08-05,1.887,2014-01-18
108105,2013-08-05,1.923013,2014-03-22
108105,2013-08-05,1.911124,2014-03-31
108105,2013-08-05,1.939877,2014-06-21
108105,2013-08-05,1.911471,2014-06-30
108105,2013-08-05,1.93418,2014-12-20
108105,2013-08-05,1.920153,2015-01-17
108105,2013-08-05,1.986749,2015-12-19
108105,2013-08-06,0,2013-08-09
108105,2013-08-06,6.903051,2013-08-17
108105,2013-08-06,4.596224,2013-08-23
108105,2013-08-06,3.812284,2013-08-30
108105,2013-08-06,3.355841,2013-09-06
108105,2013-08-06,2.72636,2013-09-21
108105,2013-08-06,2.396915,2013-09-30
108105,2013-08-06,2.203347,2013-10-19
108105,2013-08-06,2.21974,2013-11-16
108105,2013-08-06,2.081988,2013-12-21
108105,2013-08-06,1.994715,2013-12-31
108105,2013-08-06,1.948197,2014-01-18
108105,2013-08-06,1.933177,2014-03-22
108105,2013-08-06,1.932286,2014-03-31
108105,2013-08-06,1.949927,2014-06-21
108105,2013-08-06,1.957144,2014-06-30
108105,2013-08-06,1.969167,2014-12-20
108105,2013-08-06,1.946323,2015-01-17
108105,2013-08-06,1.996395,2015-12-19
108105,2013-08-07,0,2013-08-09
108105,2013-08-07,3.365453,2013-08-17
108105,2013-08-07,2.475944,2013-08-23
108105,2013-08-07,2.260576,2013-08-30
108105,2013-08-07,2.081165,2013-09-06
108105,2013-08-07,2.030348,2013-09-21
108105,2013-08-07,1.894238,2013-09-30
108105,2013-08-07,1.829299,2013-10-19
108105,2013-08-07,1.938123,2013-11-16
108105,2013-08-07,1.894287,2013-12-21
108105,2013-08-07,1.830023,2013-12-31
108105,2013-08-07,1.751381,2014-01-18
108105,2013-08-07,1.79519,2014-03-22
108105,2013-08-07,1.823302,2014-03-31
108105,2013-08-07,1.839899,2014-06-21
108105,2013-08-07,1.85238,2014-06-30
108105,2013-08-07,1.861629,2014-12-20
108105,2013-08-07,1.863134,2015-01-17
108105,2013-08-07,1.966771,2015-12-19
108105,2013-08-08,0,2013-08-09
108105,2013-08-08,2.496593,2013-08-17
108105,2013-08-08,2.061762,2013-08-23
108105,2013-08-08,2.088514,2013-08-30
108105,2013-08-08,1.961856,2013-09-06
108105,2013-08-08,1.981129,2013-09-13
108105,2013-08-08,1.620622,2013-09-21
108105,2013-08-08,1.528559,2013-09-30
108105,2013-08-08,1.549285,2013-10-19
108105,2013-08-08,1.709312,2013-11-16
108105,2013-08-08,1.669979,2013-12-21
108105,2013-08-08,1.675198,2013-12-31
108105,2013-08-08,1.619017,2014-01-18
108105,2013-08-08,1.760326,2014-03-22
108105,2013-08-08,1.725399,2014-03-31
108105,2013-08-08,1.839052,2014-06-21
108105,2013-08-08,1.78195,2014-06-30
108105,2013-08-08,1.849516,2014-12-20
108105,2013-08-08,1.878451,2015-01-17
108105,2013-08-08,1.995923,2015-12-19
108105,2013-08-09,0,2013-08-09
108105,2013-08-09,4.56834,2013-08-17
108105,2013-08-09,3.086042,2013-08-23
108105,2013-08-09,2.64347,2013-08-30
108105,2013-08-09,2.470572,2013-09-06
108105,2013-08-09,2.281172,2013-09-13
108105,2013-08-09,1.861862,2013-09-21
108105,2013-08-09,1.752986,2013-09-30
108105,2013-08-09,1.753046,2013-10-19
108105,2013-08-09,1.924489,2013-11-16
108105,2013-08-09,1.859196,2013-12-21
108105,2013-08-09,1.789035,2013-12-31
108105,2013-08-09,1.720552,2014-01-18
108105,2013-08-09,1.741919,2014-03-22
108105,2013-08-09,1.825404,2014-03-31
108105,2013-08-09,1.793801,2014-06-21
108105,2013-08-09,1.860623,2014-06-30
108105,2013-08-09,1.854731,2014-12-20
108105,2013-08-09,1.842444,2015-01-17
108105,2013-08-09,1.94984,2015-12-19
108105,2013-08-12,3.001107,2013-08-17
108105,2013-08-12,2.470516,2013-08-23
108105,2013-08-12,2.283754,2013-08-30
108105,2013-08-12,2.105088,2013-09-06
108105,2013-08-12,2.301224,2013-09-13
108105,2013-08-12,1.958854,2013-09-21
108105,2013-08-12,1.780195,2013-09-30
108105,2013-08-12,1.760553,2013-10-19
108105,2013-08-12,1.890291,2013-11-16
108105,2013-08-12,1.823324,2013-12-21
108105,2013-08-12,1.779645,2013-12-31
108105,2013-08-12,1.724629,2014-01-18
108105,2013-08-12,1.941262,2014-03-22
108105,2013-08-12,1.813646,2014-03-31
108105,2013-08-12,1.946617,2014-06-21
108105,2013-08-12,1.846558,2014-06-30
108105,2013-08-12,1.937332,2014-12-20
108105,2013-08-12,1.930722,2015-01-17
108105,2013-08-12,2.00453,2015-12-19
108105,2013-08-13,0,2013-08-17
108105,2013-08-13,2.676182,2013-08-23
108105,2013-08-13,2.325448,2013-08-30
108105,2013-08-13,2.32757,2013-09-06
108105,2013-08-13,2.234099,2013-09-13
108105,2013-08-13,1.909156,2013-09-21
108105,2013-08-13,1.736432,2013-09-30
108105,2013-08-13,1.708669,2013-10-19
108105,2013-08-13,1.89892,2013-11-16
108105,2013-08-13,1.693228,2013-12-21
108105,2013-08-13,1.780989,2013-12-31
108105,2013-08-13,1.630218,2014-01-18
108105,2013-08-13,1.773127,2014-03-22
108105,2013-08-13,1.784386,2014-03-31
108105,2013-08-13,1.818519,2014-06-21
108105,2013-08-13,1.823804,2014-06-30
108105,2013-08-13,1.905242,2014-12-20
108105,2013-08-13,1.868545,2015-01-17
108105,2013-08-13,1.930455,2015-12-19
108105,2013-08-14,0,2013-08-17
108105,2013-08-14,1.668795,2013-08-23
108105,2013-08-14,1.736231,2013-08-30
108105,2013-08-14,1.855012,2013-09-06
108105,2013-08-14,1.88439,2013-09-13
108105,2013-08-14,1.511824,2013-09-21
108105,2013-08-14,1.348296,2013-09-30
108105,2013-08-14,1.438864,2013-10-19
108105,2013-08-14,1.665115,2013-11-16
108105,2013-08-14,1.669738,2013-12-21
108105,2013-08-14,1.692035,2013-12-31
108105,2013-08-14,1.476848,2014-01-18
108105,2013-08-14,1.667342,2014-03-22
108105,2013-08-14,1.718934,2014-03-31
108105,2013-08-14,1.718873,2014-06-21
108105,2013-08-14,1.783251,2014-06-30
108105,2013-08-14,1.803413,2014-12-20
108105,2013-08-14,1.763743,2015-01-17
108105,2013-08-14,1.877225,2015-12-19
108105,2013-08-15,0,2013-08-17
108105,2013-08-15,0.697425,2013-08-23
108105,2013-08-15,1.272334,2013-08-30
108105,2013-08-15,1.403625,2013-09-06
108105,2013-08-15,1.549613,2013-09-13
108105,2013-08-15,1.215898,2013-09-21
108105,2013-08-15,1.222664,2013-09-30
108105,2013-08-15,1.373085,2013-10-19
108105,2013-08-15,1.571639,2013-11-16
108105,2013-08-15,1.642536,2013-12-21
108105,2013-08-15,1.612938,2013-12-31
108105,2013-08-15,1.607408,2014-01-18
108105,2013-08-15,1.785104,2014-03-22
108105,2013-08-15,1.725191,2014-03-31
108105,2013-08-15,1.875407,2014-06-21
108105,2013-08-15,1.797377,2014-06-30
108105,2013-08-15,1.892367,2014-12-20
108105,2013-08-15,1.871462,2015-01-17
108105,2013-08-15,1.934522,2015-12-19
108105,2013-08-16,0,2013-08-23
108105,2013-08-16,0,2013-08-30
108105,2013-08-16,0.606976,2013-09-06
108105,2013-08-16,0.940031,2013-09-13
108105,2013-08-16,0.907164,2013-09-21
108105,2013-08-16,0.897493,2013-09-30
108105,2013-08-16,1.118696,2013-10-19
108105,2013-08-16,1.398229,2013-11-16
108105,2013-08-16,1.501639,2013-12-21
108105,2013-08-16,1.537184,2013-12-31
108105,2013-08-16,1.400101,2014-01-18
108105,2013-08-16,1.66012,2014-03-22
108105,2013-08-16,1.656211,2014-03-31
108105,2013-08-16,1.750686,2014-06-21
108105,2013-08-16,1.738526,2014-06-30
108105,2013-08-16,1.89165,2014-12-20
108105,2013-08-16,1.876766,2015-01-17
108105,2013-08-16,1.952115,2015-12-19
108105,2013-08-19,0,2013-08-23
108105,2013-08-19,2.167094,2013-08-30
108105,2013-08-19,2.077722,2013-09-06
108105,2013-08-19,2.038305,2013-09-13
108105,2013-08-19,1.72449,2013-09-21
108105,2013-08-19,1.426666,2013-09-30
108105,2013-08-19,1.695904,2013-10-19
108105,2013-08-19,1.809321,2013-11-16
108105,2013-08-19,1.767555,2013-12-21
108105,2013-08-19,1.781043,2013-12-31
108105,2013-08-19,1.643282,2014-01-18
108105,2013-08-19,1.800485,2014-03-22
108105,2013-08-19,1.837899,2014-03-31
108105,2013-08-19,1.788249,2014-06-21
108105,2013-08-19,1.868596,2014-06-30
108105,2013-08-19,1.89936,2014-12-20
108105,2013-08-19,1.807831,2015-01-17
108105,2013-08-19,1.907136,2015-12-19
108105,2013-08-20,0,2013-08-23
108105,2013-08-20,0,2013-08-30
108105,2013-08-20,0.469686,2013-09-06
108105,2013-08-20,0.988601,2013-09-13
108105,2013-08-20,0.847943,2013-09-21
108105,2013-08-20,1.120369,2013-09-30
108105,2013-08-20,1.325341,2013-10-19
108105,2013-08-20,1.597929,2013-11-16
108105,2013-08-20,1.680916,2013-12-21
108105,2013-08-20,1.634261,2013-12-31
108105,2013-08-20,1.614726,2014-01-18
108105,2013-08-20,1.742951,2014-03-22
108105,2013-08-20,1.740282,2014-03-31
108105,2013-08-20,1.798256,2014-06-21
108105,2013-08-20,1.809106,2014-06-30
108105,2013-08-20,1.830782,2014-12-20
108105,2013-08-20,1.83939,2015-01-17
108105,2013-08-20,1.921553,2015-12-19
108105,2013-08-21,0,2013-08-23
108105,2013-08-21,3.763431,2013-08-30
108105,2013-08-21,3.066631,2013-09-06
108105,2013-08-21,2.697329,2013-09-13
108105,2013-08-21,2.115487,2013-09-21
108105,2013-08-21,2.148745,2013-09-30
108105,2013-08-21,1.983045,2013-10-19
108105,2013-08-21,2.035856,2013-11-16
108105,2013-08-21,1.988119,2013-12-21
108105,2013-08-21,1.97947,2013-12-31
108105,2013-08-21,1.797818,2014-01-18
108105,2013-08-21,1.905851,2014-03-22
108105,2013-08-21,1.931253,2014-03-31
108105,2013-08-21,1.872191,2014-06-21
108105,2013-08-21,1.932572,2014-06-30
108105,2013-08-21,1.877571,2014-12-20
108105,2013-08-21,1.870854,2015-01-17
108105,2013-08-21,1.942243,2015-12-19
108105,2013-08-22,0,2013-08-23
108105,2013-08-22,1.998173,2013-08-30
108105,2013-08-22,1.888488,2013-09-06
108105,2013-08-22,2.074812,2013-09-13
108105,2013-08-22,1.908137,2013-09-21
108105,2013-08-22,1.813785,2013-09-27
108105,2013-08-22,1.566932,2013-09-30
108105,2013-08-22,1.7142,2013-10-19
108105,2013-08-22,1.938447,2013-11-16
108105,2013-08-22,1.914818,2013-12-21
108105,2013-08-22,1.842853,2013-12-31
108105,2013-08-22,1.750647,2014-01-18
108105,2013-08-22,1.8415,2014-03-22
108105,2013-08-22,1.859798,2014-03-31
108105,2013-08-22,1.87586,2014-06-21
108105,2013-08-22,1.876251,2014-06-30
108105,2013-08-22,1.957728,2014-12-20
108105,2013-08-22,1.937256,2015-01-17
108105,2013-08-22,2.02786,2015-12-19
108105,2013-08-23,0,2013-08-23
108105,2013-08-23,0.942591,2013-08-30
108105,2013-08-23,1.788459,2013-09-06
108105,2013-08-23,1.828815,2013-09-13
108105,2013-08-23,1.304652,2013-09-21
108105,2013-08-23,1.688215,2013-09-27
108105,2013-08-23,1.445304,2013-09-30
108105,2013-08-23,1.475413,2013-10-19
108105,2013-08-23,1.734874,2013-11-16
108105,2013-08-23,1.795711,2013-12-21
108105,2013-08-23,1.73889,2013-12-31
108105,2013-08-23,1.728959,2014-01-18
108105,2013-08-23,1.856836,2014-03-22
108105,2013-08-23,1.793921,2014-03-31
108105,2013-08-23,1.91248,2014-06-21
108105,2013-08-23,1.821073,2014-06-30
108105,2013-08-23,1.978057,2014-12-20
108105,2013-08-23,1.987333,2015-01-17
108105,2013-08-23,2.067512,2015-12-19
108105,2013-08-26,0,2013-08-30
108105,2013-08-26,0.326706,2013-09-06
108105,2013-08-26,1.290606,2013-09-13
108105,2013-08-26,1.404833,2013-09-21
108105,2013-08-26,1.218411,2013-09-27
108105,2013-08-26,1.278072,2013-09-30
108105,2013-08-26,1.556336,2013-10-19
108105,2013-08-26,1.771414,2013-11-16
108105,2013-08-26,1.791463,2013-12-21
108105,2013-08-26,1.743869,2013-12-31
108105,2013-08-26,1.636548,2014-01-18
108105,2013-08-26,1.780592,2014-03-22
108105,2013-08-26,1.801277,2014-03-31
108105,2013-08-26,1.779723,2014-06-21
108105,2013-08-26,1.832616,2014-06-30
108105,2013-08-26,1.848002,2014-12-20
108105,2013-08-26,1.811495,2015-01-17
108105,2013-08-26,1.943052,2015-12-19
108105,2013-08-27,0,2013-08-30
108105,2013-08-27,2.941488,2013-09-06
108105,2013-08-27,2.665446,2013-09-13
108105,2013-08-27,2.153414,2013-09-21
108105,2013-08-27,2.009238,2013-09-27
108105,2013-08-27,1.772179,2013-09-30
108105,2013-08-27,1.904552,2013-10-19
108105,2013-08-27,2.00565,2013-11-16
108105,2013-08-27,1.963199,2013-12-21
108105,2013-08-27,1.920106,2013-12-31
108105,2013-08-27,1.823543,2014-01-18
108105,2013-08-27,1.919888,2014-03-22
108105,2013-08-27,1.909697,2014-03-31
108105,2013-08-27,1.896559,2014-06-21
108105,2013-08-27,1.936314,2014-06-30
108105,2013-08-27,1.939542,2014-12-20
108105,2013-08-27,1.920816,2015-01-17
108105,2013-08-27,1.983719,2015-12-19
108105,2013-08-28,0,2013-08-30
108105,2013-08-28,1.361472,2013-09-06
108105,2013-08-28,1.828591,2013-09-13
108105,2013-08-28,1.647151,2013-09-21
108105,2013-08-28,1.708652,2013-09-27
108105,2013-08-28,1.508977,2013-09-30
108105,2013-08-28,1.701923,2013-10-19
108105,2013-08-28,1.880753,2013-11-16
108105,2013-08-28,1.884693,2013-12-21
108105,2013-08-28,1.820705,2013-12-31
108105,2013-08-28,1.754778,2014-01-18
108105,2013-08-28,1.854833,2014-03-22
108105,2013-08-28,1.858005,2014-03-31
108105,2013-08-28,1.864927,2014-06-21
108105,2013-08-28,1.880448,2014-06-30
108105,2013-08-28,1.896881,2014-12-20
108105,2013-08-28,1.869712,2015-01-17
108105,2013-08-28,1.98416,2015-12-19
108105,2013-08-29,0,2013-08-30
108105,2013-08-29,2.66253,2013-09-06
108105,2013-08-29,2.587562,2013-09-13
108105,2013-08-29,1.925959,2013-09-21
108105,2013-08-29,1.998145,2013-09-27
108105,2013-08-29,1.573602,2013-09-30
108105,2013-08-29,1.769116,2013-10-04
108105,2013-08-29,1.668354,2013-10-19
108105,2013-08-29,1.835722,2013-11-16
108105,2013-08-29,1.861145,2013-12-21
108105,2013-08-29,1.811271,2013-12-31
108105,2013-08-29,1.796715,2014-01-18
108105,2013-08-29,1.915005,2014-03-22
108105,2013-08-29,1.865524,2014-03-31
108105,2013-08-29,1.949319,2014-06-21
108105,2013-08-29,1.866848,2014-06-30
108105,2013-08-29,1.935461,2014-12-20
108105,2013-08-29,1.900453,2015-01-17
108105,2013-08-29,1.982524,2015-12-19
108105,2013-08-30,0,2013-08-30
108105,2013-08-30,5.601296,2013-09-06
108105,2013-08-30,3.929021,2013-09-13
108105,2013-08-30,3.320134,2013-09-21
108105,2013-08-30,2.82696,2013-09-27
108105,2013-08-30,2.559678,2013-09-30
108105,2013-08-30,2.504931,2013-10-04
108105,2013-08-30,2.477144,2013-10-19
108105,2013-08-30,2.414699,2013-11-16
108105,2013-08-30,2.16442,2013-12-21
108105,2013-08-30,2.09206,2013-12-31
108105,2013-08-30,2.003092,2014-01-18
108105,2013-08-30,2.098765,2014-03-22
108105,2013-08-30,2.053194,2014-03-31
108105,2013-08-30,2.042547,2014-06-21
108105,2013-08-30,2.024353,2014-06-30
108105,2013-08-30,2.040277,2014-12-20
108105,2013-08-30,2.02701,2015-01-17
108105,2013-08-30,2.10126,2015-12-19
108105,2013-09-03,0,2013-09-06
108105,2013-09-03,7.060406,2013-09-13
108105,2013-09-03,4.821447,2013-09-21
108105,2013-09-03,3.944711,2013-09-27
108105,2013-09-03,3.41057,2013-09-30
108105,2013-09-03,3.345471,2013-10-04
108105,2013-09-03,2.829065,2013-10-19
108105,2013-09-03,2.560342,2013-11-16
108105,2013-09-03,2.339409,2013-12-21
108105,2013-09-03,2.281334,2013-12-31
108105,2013-09-03,2.165431,2014-01-18
108105,2013-09-03,2.141546,2014-03-22
108105,2013-09-03,2.12792,2014-03-31
108105,2013-09-03,2.072145,2014-06-21
108105,2013-09-03,2.071673,2014-06-30
108105,2013-09-03,2.038368,2014-12-20
108105,2013-09-03,1.994565,2015-01-17
108105,2013-09-03,2.08544,2015-12-19
108105,2013-09-04,0,2013-09-06
108105,2013-09-04,4.119415,2013-09-13
108105,2013-09-04,3.576041,2013-09-21
108105,2013-09-04,2.578182,2013-09-27
108105,2013-09-04,2.925909,2013-09-30
108105,2013-09-04,2.367963,2013-10-04
108105,2013-09-04,2.4615,2013-10-19
108105,2013-09-04,2.345642,2013-11-16
108105,2013-09-04,2.205089,2013-12-21
108105,2013-09-04,2.131866,2013-12-31
108105,2013-09-04,2.024526,2014-01-18
108105,2013-09-04,2.023938,2014-03-22
108105,2013-09-04,1.970572,2014-03-31
108105,2013-09-04,2.012027,2014-06-21
108105,2013-09-04,1.934314,2014-06-30
108105,2013-09-04,1.990089,2014-12-20
108105,2013-09-04,1.919112,2015-01-17
108105,2013-09-04,1.993689,2015-12-19
108105,2013-09-05,0,2013-09-06
108105,2013-09-05,3.598191,2013-09-13
108105,2013-09-05,2.443806,2013-09-21
108105,2013-09-05,2.33823,2013-09-27
108105,2013-09-05,1.954018,2013-09-30
108105,2013-09-05,2.10167,2013-10-04
108105,2013-09-05,2.194523,2013-10-11
108105,2013-09-05,2.040497,2013-10-19
108105,2013-09-05,2.045159,2013-11-16
108105,2013-09-05,2.010049,2013-12-21
108105,2013-09-05,1.956545,2013-12-31
108105,2013-09-05,1.887816,2014-01-18
108105,2013-09-05,1.951601,2014-03-22
108105,2013-09-05,1.917633,2014-03-31
108105,2013-09-05,1.898397,2014-06-21
108105,2013-09-05,1.908005,2014-06-30
108105,2013-09-05,1.941322,2014-12-20
108105,2013-09-05,1.892115,2015-01-17
108105,2013-09-05,1.986197,2015-12-19
108105,2013-09-06,0,2013-09-06
108105,2013-09-06,4.787652,2013-09-13
108105,2013-09-06,2.944234,2013-09-21
108105,2013-09-06,2.743184,2013-09-27
108105,2013-09-06,2.337918,2013-09-30
108105,2013-09-06,2.375756,2013-10-04
108105,2013-09-06,2.415385,2013-10-11
108105,2013-09-06,2.233135,2013-10-19
108105,2013-09-06,2.158651,2013-11-16
108105,2013-09-06,2.036252,2013-12-21
108105,2013-09-06,1.964988,2013-12-31
108105,2013-09-06,1.885609,2014-01-18
108105,2013-09-06,1.97369,2014-03-22
108105,2013-09-06,1.929414,2014-03-31
108105,2013-09-06,1.937621,2014-06-21
108105,2013-09-06,1.922305,2014-06-30
108105,2013-09-06,1.945504,2014-12-20
108105,2013-09-06,1.893525,2015-01-17
108105,2013-09-06,1.988463,2015-12-19
108105,2013-09-09,0,2013-09-13
108105,2013-09-09,2.884705,2013-09-21
108105,2013-09-09,2.47993,2013-09-27
108105,2013-09-09,2.26359,2013-09-30
108105,2013-09-09,2.227071,2013-10-04
108105,2013-09-09,2.316052,2013-10-11
108105,2013-09-09,2.291542,2013-10-19
108105,2013-09-09,2.204055,2013-11-16
108105,2013-09-09,2.053314,2013-12-21
108105,2013-09-09,2.022817,2013-12-31
108105,2013-09-09,1.927814,2014-01-18
108105,2013-09-09,2.001057,2014-03-22
108105,2013-09-09,1.964794,2014-03-31
108105,2013-09-09,1.937724,2014-06-21
108105,2013-09-09,1.923122,2014-06-30
108105,2013-09-09,1.939626,2014-12-20
108105,2013-09-09,1.911124,2015-01-17
108105,2013-09-09,1.984002,2015-06-19
108105,2013-09-09,2.028474,2015-12-19
108105,2013-09-10,0,2013-09-13
108105,2013-09-10,4.983508,2013-09-21
108105,2013-09-10,3.202103,2013-09-27
108105,2013-09-10,3.326548,2013-09-30
108105,2013-09-10,2.610512,2013-10-04
108105,2013-09-10,2.540921,2013-10-11
108105,2013-09-10,2.542552,2013-10-19
108105,2013-09-10,2.273972,2013-11-16
108105,2013-09-10,2.088152,2013-12-21
108105,2013-09-10,2.018373,2013-12-31
