secid,date,sic,low,high,open,close
108105,2015-05-06,9999,2067.93,2098.42,2091.26,2080.15
108105,2015-05-07,9999,2074.99,2092.9,2079.96,2088
108105,2015-05-08,9999,2092.13,2117.66,2092.13,2116.1
108105,2015-05-11,9999,2104.58,2117.69,2115.56,2105.33
108105,2015-05-12,9999,2085.57,2105.06,2102.87,2099.12
108105,2015-05-13,9999,2096.04,2110.19,2099.62,2098.48
108105,2015-05-14,9999,2100.43,2121.45,2100.43,2121.1
108105,2015-05-15,9999,2116.79,2123.89,2122.07,2122.73
108105,2015-05-18,9999,2120.01,2131.78,2121.3,2129.2
108105,2015-05-19,9999,2124.5,2133.02,2129.45,2127.83
108105,2015-05-20,9999,2122.59,2134.72,2127.79,2125.85
108105,2015-05-21,9999,2122.95,2134.28,2125.55,2130.82
108105,2015-05-22,9999,2126.06,2132.15,2130.36,2126.06
108105,2015-05-26,9999,2099.18,2125.34,2125.34,2104.2
108105,2015-05-27,9999,2105.13,2126.22,2105.13,2123.48
108105,2015-05-28,9999,2112.86,2122.27,2122.27,2120.79
108105,2015-05-29,9999,2104.89,2120.66,2120.66,2107.39
108105,2015-06-01,9999,2102.54,2119.15,2108.64,2111.73
108105,2015-06-02,9999,2099.14,2117.59,2110.41,2109.6
108105,2015-06-03,9999,2109.61,2121.92,2110.64,2114.07
108105,2015-06-04,9999,2093.23,2112.89,2112.35,2095.84
108105,2015-06-05,9999,2085.67,2100.99,2095.09,2092.83
108105,2015-06-08,9999,2079.11,2093.01,2092.34,2079.28
108105,2015-06-09,9999,2072.14,2085.62,2079.07,2080.15
108105,2015-06-10,9999,2081.12,2108.5,2081.12,2105.2
108105,2015-06-11,9999,2106.24,2115.02,2106.24,2108.86
108105,2015-06-12,9999,2091.33,2107.43,2107.43,2094.11
108105,2015-06-15,9999,2072.49,2091.34,2091.34,2084.43
108105,2015-06-16,9999,2082.1,2097.4,2084.26,2096.29
108105,2015-06-17,9999,2088.86,2106.79,2097.4,2100.44
108105,2015-06-18,9999,2101.58,2126.65,2101.58,2121.24
108105,2015-06-19,9999,2109.45,2121.64,2121.06,2109.99
108105,2015-06-22,9999,2112.5,2129.87,2112.5,2122.85
108105,2015-06-23,9999,2119.89,2128.03,2123.16,2124.2
108105,2015-06-24,9999,2108.58,2125.1,2123.65,2108.58
108105,2015-06-25,9999,2101.78,2116.04,2109.96,2102.31
108105,2015-06-26,9999,2095.38,2108.92,2102.62,2101.49
108105,2015-06-29,9999,2056.64,2098.63,2098.63,2057.64
108105,2015-06-30,9999,2056.32,2074.28,2061.19,2063.11
108105,2015-07-01,9999,2067,2082.78,2067,2077.42
108105,2015-07-02,9999,2071.02,2085.06,2078.03,2076.78
108105,2015-07-06,9999,2058.4,2078.61,2073.95,2068.76
108105,2015-07-07,9999,2044.02,2083.74,2069.52,2081.34
108105,2015-07-08,9999,2044.66,2077.66,2077.66,2046.68
108105,2015-07-09,9999,2049.73,2074.28,2049.73,2051.31
108105,2015-07-10,9999,2052.74,2081.31,2052.74,2076.62
108105,2015-07-13,9999,2080.03,2100.67,2080.03,2099.6
108105,2015-07-14,9999,2098.18,2111.98,2099.72,2108.95
108105,2015-07-15,9999,2102.49,2114.14,2109.01,2107.4
108105,2015-07-16,9999,2110.55,2124.42,2110.55,2124.29
108105,2015-07-17,9999,2119.88,2128.91,2126.8,2126.64
108105,2015-07-20,9999,2123.65,2132.82,2126.85,2128.28
108105,2015-07-21,9999,2115.4,2128.49,2127.55,2119.21
108105,2015-07-22,9999,2110,2118.51,2118.21,2114.15
108105,2015-07-23,9999,2098.63,2116.87,2114.16,2102.15
108105,2015-07-24,9999,2077.09,2106.01,2102.24,2079.65
108105,2015-07-27,9999,2063.52,2078.19,2078.19,2067.64
108105,2015-07-28,9999,2069.09,2095.6,2070.75,2093.25
108105,2015-07-29,9999,2094.08,2110.6,2094.7,2108.57
108105,2015-07-30,9999,2094.97,2110.48,2106.78,2108.63
108105,2015-07-31,9999,2102.07,2114.24,2111.6,2103.84
108105,2015-08-03,9999,2087.31,2105.7,2104.49,2098.04
108105,2015-08-04,9999,2088.6,2102.51,2097.68,2093.32
108105,2015-08-05,9999,2095.27,2112.66,2095.27,2099.84
108105,2015-08-06,9999,2075.53,2103.32,2100.75,2083.56
108105,2015-08-07,9999,2067.91,2082.61,2082.61,2077.57
108105,2015-08-10,9999,2080.98,2105.35,2080.98,2104.18
108105,2015-08-11,9999,2076.49,2102.66,2102.66,2084.07
108105,2015-08-12,9999,2052.09,2089.06,2081.1,2086.05
108105,2015-08-13,9999,2078.26,2092.93,2086.19,2083.39
108105,2015-08-14,9999,2080.61,2092.45,2083.15,2091.54
108105,2015-08-17,9999,2079.3,2102.87,2089.7,2102.44
108105,2015-08-18,9999,2094.14,2103.47,2101.99,2096.92
108105,2015-08-19,9999,2070.53,2096.17,2095.69,2079.61
108105,2015-08-20,9999,2035.73,2076.61,2076.61,2035.73
108105,2015-08-21,9999,1970.89,2034.08,2034.08,1970.89
108105,2015-08-24,9999,1867.01,1965.15,1965.15,1893.21
108105,2015-08-25,9999,1867.08,1948.04,1898.08,1867.61
108105,2015-08-26,9999,1872.75,1943.09,1872.75,1940.51
108105,2015-08-27,9999,1942.77,1989.6,1942.77,1987.66
108105,2015-08-28,9999,1975.19,1993.48,1986.06,1988.87
108105,2015-08-31,9999,1965.98,1986.73,1986.73,1972.18
108105,2015-09-01,9999,1903.07,1970.09,1970.09,1913.85
108105,2015-09-02,9999,1916.52,1948.91,1916.52,1948.86
108105,2015-09-03,9999,1944.72,1975.01,1950.79,1951.13
108105,2015-09-04,9999,1911.21,1947.76,1947.76,1921.22
108105,2015-09-08,9999,1927.3,1970.42,1927.3,1969.41
108105,2015-09-09,9999,1937.88,1988.63,1971.45,1942.04
108105,2015-09-10,9999,1937.19,1965.29,1941.59,1952.29
108105,2015-09-11,9999,1939.19,1961.05,1951.45,1961.05
108105,2015-09-14,9999,1948.27,1963.06,1963.06,1953.03
108105,2015-09-15,9999,1954.3,1983.19,1955.1,1978.09
108105,2015-09-16,9999,1977.93,1997.26,1978.02,1995.31
108105,2015-09-17,9999,1986.73,2020.86,1995.33,1990.2
108105,2015-09-18,9999,1953.45,1989.66,1989.66,1958.03
108105,2015-09-21,9999,1955.8,1979.64,1960.84,1966.97
108105,2015-09-22,9999,1929.22,1961.39,1961.39,1942.74
108105,2015-09-23,9999,1932.57,1949.52,1943.24,1938.76
108105,2015-09-24,9999,1908.92,1937.17,1934.81,1932.24
108105,2015-09-25,9999,1921.5,1952.89,1935.93,1931.34
108105,2015-09-28,9999,1879.21,1929.18,1929.18,1881.77
108105,2015-09-29,9999,1871.91,1899.48,1881.9,1884.09
108105,2015-09-30,9999,1887.14,1920.53,1887.14,1920.03
108105,2015-10-01,9999,1900.7,1927.21,1919.65,1923.82
108105,2015-10-02,9999,1893.7,1951.36,1921.77,1951.36
108105,2015-10-05,9999,1954.33,1989.17,1954.33,1987.05
108105,2015-10-06,9999,1971.99,1991.62,1986.63,1979.92
108105,2015-10-07,9999,1976.44,1999.31,1985.25,1995.83
108105,2015-10-08,9999,1987.53,2016.5,1991.73,2013.43
108105,2015-10-09,9999,2007.61,2020.13,2014.2,2014.89
108105,2015-10-12,9999,2010.55,2018.66,2015.65,2017.46
108105,2015-10-13,9999,2001.78,2022.34,2015,2003.69
108105,2015-10-14,9999,1990.73,2009.56,2003.66,1994.24
108105,2015-10-15,9999,1996.47,2024.15,1996.47,2023.86
108105,2015-10-16,9999,2020.46,2033.54,2024.37,2033.11
108105,2015-10-19,9999,2022.31,2034.45,2031.73,2033.66
108105,2015-10-20,9999,2026.61,2039.12,2033.13,2030.77
108105,2015-10-21,9999,2017.22,2037.97,2033.47,2018.94
108105,2015-10-22,9999,2021.88,2055.2,2021.88,2052.51
108105,2015-10-23,9999,2058.19,2079.74,2058.19,2075.15
108105,2015-10-26,9999,2066.53,2075.14,2075.08,2071.18
108105,2015-10-27,9999,2058.84,2070.37,2068.75,2065.89
108105,2015-10-28,9999,2063.11,2090.35,2066.48,2090.35
108105,2015-10-29,9999,2082.63,2092.52,2088.35,2089.41
108105,2015-10-30,9999,2079.34,2094.32,2090.8,2079.36
108105,2015-11-02,9999,2080.76,2106.2,2080.76,2104.05
108105,2015-11-03,9999,2097.51,2116.48,2102.63,2109.79
108105,2015-11-04,9999,2096.98,2114.59,2110.6,2102.31
108105,2015-11-05,9999,2090.41,2108.78,2101.68,2099.93
108105,2015-11-06,9999,2083.74,2101.91,2098.6,2099.2
108105,2015-11-09,9999,2068.24,2094.63,2094.63,2078.58
108105,2015-11-10,9999,2069.91,2083.67,2075.91,2081.72
108105,2015-11-11,9999,2074.85,2086.94,2083.41,2075
108105,2015-11-12,9999,2045.66,2072.29,2072.29,2045.97
108105,2015-11-13,9999,2022.09,2044.64,2044.64,2023.04
108105,2015-11-16,9999,2019.39,2053.22,2022.08,2053.19
108105,2015-11-17,9999,2045.9,2066.69,2054.53,2050.44
108105,2015-11-18,9999,2052.85,2085.31,2052.85,2083.58
108105,2015-11-19,9999,2078.76,2086.74,2083.7,2081.24
108105,2015-11-20,9999,2082.82,2097.06,2082.82,2089.17
108105,2015-11-23,9999,2081.39,2095.61,2089.41,2086.59
108105,2015-11-24,9999,2070.29,2094.12,2084.42,2089.14
108105,2015-11-25,9999,2086.3,2093,2089.3,2088.87
108105,2015-11-27,9999,2084.13,2093.29,2088.82,2090.11
108105,2015-11-30,9999,2080.41,2093.81,2090.95,2080.41
108105,2015-12-01,9999,2082.93,2103.37,2082.93,2102.63
108105,2015-12-02,9999,2077.11,2104.27,2101.71,2079.51
108105,2015-12-03,9999,2042.35,2085,2080.71,2049.62
108105,2015-12-04,9999,2052.43,2093.84,2052.43,2091.69
108105,2015-12-07,9999,2066.78,2090.42,2090.42,2077.07
108105,2015-12-08,9999,2052.32,2073.85,2073.39,2063.59
108105,2015-12-09,9999,2036.53,2080.33,2061.17,2047.62
108105,2015-12-10,9999,2045.67,2067.65,2047.93,2052.23
108105,2015-12-11,9999,2008.8,2047.27,2047.27,2012.37
108105,2015-12-14,9999,1993.26,2022.92,2013.37,2021.94
108105,2015-12-15,9999,2027.66,2053.86,2027.66,2043.41
108105,2015-12-16,9999,2042.43,2076.72,2046.5,2073.07
108105,2015-12-17,9999,2041.66,2076.37,2073.76,2041.89
108105,2015-12-18,9999,2005.33,2039.75,2039.51,2005.55
108105,2015-12-21,9999,2005.93,2022.9,2010.27,2021.15
108105,2015-12-22,9999,2020.49,2042.74,2023.15,2038.97
108105,2015-12-23,9999,2042.2,2064.73,2042.2,2064.29
108105,2015-12-24,9999,2058.73,2067.36,2063.52,2060.99
108105,2015-12-28,9999,2044.2,2057.77,2057.77,2056.5
108105,2015-12-29,9999,2060.54,2081.56,2060.54,2078.36
108105,2015-12-30,9999,2061.97,2077.34,2077.34,2063.36
108105,2015-12-31,9999,2043.62,2062.54,2060.59,2043.94
108105,2016-01-04,9999,1989.68,2038.2,2038.2,2012.66
108105,2016-01-05,9999,2004.17,2021.94,2014.36,2016.71
108105,2016-01-06,9999,1979.05,2008.65,2008.65,1990.26
108105,2016-01-07,9999,1938.83,1982.46,1982.46,1943.09
108105,2016-01-08,9999,1918.46,1960.4,1950.35,1922.03
108105,2016-01-11,9999,1901.13,1935.65,1926.12,1923.67
108105,2016-01-12,9999,1914.35,1947.38,1931.12,1938.68
108105,2016-01-13,9999,1886.41,1950.33,1942.76,1890.28
108105,2016-01-14,9999,1878.93,1934.47,1892.87,1921.84
108105,2016-01-15,9999,1857.83,1916.68,1916.68,1880.33
108105,2016-01-19,9999,1864.6,1901.44,1888.66,1881.33
108105,2016-01-20,9999,1812.29,1876.15,1870.24,1859.33
108105,2016-01-21,9999,1848.98,1889.85,1861.46,1868.99
108105,2016-01-22,9999,1877.4,1908.85,1877.4,1906.9
108105,2016-01-25,9999,1875.97,1906.28,1906.28,1877.08
108105,2016-01-26,9999,1878.79,1906.73,1878.79,1903.63
108105,2016-01-27,9999,1872.7,1916.99,1902.52,1882.95
108105,2016-01-28,9999,1873.65,1902.96,1885.22,1893.36
108105,2016-01-29,9999,1894,1940.24,1894,1940.24
108105,2016-02-01,9999,1920.3,1947.2,1936.94,1939.38
108105,2016-02-02,9999,1897.29,1935.26,1935.26,1903.03
108105,2016-02-03,9999,1872.23,1918.01,1907.07,1912.53
108105,2016-02-04,9999,1900.52,1927.35,1911.67,1915.45
108105,2016-02-05,9999,1872.65,1913.07,1913.07,1880.05
108105,2016-02-08,9999,1828.46,1873.25,1873.25,1853.44
108105,2016-02-09,9999,1834.94,1868.25,1848.46,1852.21
108105,2016-02-10,9999,1850.32,1881.6,1857.1,1851.86
108105,2016-02-11,9999,1810.1,1847,1847,1829.08
108105,2016-02-12,9999,1833.4,1864.78,1833.4,1864.78
108105,2016-02-16,9999,1871.44,1895.77,1871.44,1895.58
108105,2016-02-17,9999,1898.8,1930.68,1898.8,1926.82
108105,2016-02-18,9999,1915.09,1930,1927.57,1917.83
108105,2016-02-19,9999,1902.17,1918.78,1916.74,1917.78
108105,2016-02-22,9999,1924.44,1946.7,1924.44,1945.5
108105,2016-02-23,9999,1919.44,1942.38,1942.38,1921.27
108105,2016-02-24,9999,1891,1932.08,1917.56,1929.8
108105,2016-02-25,9999,1925.41,1951.83,1931.87,1951.7
108105,2016-02-26,9999,1945.78,1962.96,1954.95,1948.05
108105,2016-02-29,9999,1931.81,1958.27,1947.13,1932.23
108105,2016-03-01,9999,1937.09,1978.35,1937.09,1978.35
108105,2016-03-02,9999,1968.8,1986.51,1976.6,1986.45
108105,2016-03-03,9999,1977.37,1993.69,1985.6,1993.4
108105,2016-03-04,9999,1986.77,2009.13,1994.01,1999.99
108105,2016-03-07,9999,1989.38,2006.12,1996.11,2001.76
108105,2016-03-08,9999,1977.43,1996.88,1996.88,1979.26
108105,2016-03-09,9999,1979.84,1992.69,1981.44,1989.26
108105,2016-03-10,9999,1969.25,2005.08,1990.97,1989.57
108105,2016-03-11,9999,1994.71,2022.37,1994.71,2022.19
108105,2016-03-14,9999,2012.05,2024.57,2019.27,2019.64
108105,2016-03-15,9999,2005.23,2015.94,2015.27,2015.93
108105,2016-03-16,9999,2010.04,2032.02,2014.24,2027.22
108105,2016-03-17,9999,2022.16,2046.24,2026.9,2040.59
108105,2016-03-18,9999,2041.16,2052.36,2041.16,2049.58
108105,2016-03-21,9999,2043.14,2053.91,2047.88,2051.6
108105,2016-03-22,9999,2040.57,2056.6,2048.64,2049.8
108105,2016-03-23,9999,2034.86,2048.55,2048.55,2036.71
108105,2016-03-24,9999,2022.49,2036.04,2032.48,2035.94
108105,2016-03-28,9999,2031.96,2042.67,2037.89,2037.05
108105,2016-03-29,9999,2028.31,2055.91,2035.75,2055.01
108105,2016-03-30,9999,2058.27,2072.21,2058.27,2063.95
108105,2016-03-31,9999,2057.46,2067.92,2063.77,2059.74
108105,2016-04-01,9999,2043.98,2075.07,2056.62,2072.78
108105,2016-04-04,9999,2062.57,2074.02,2073.19,2066.13
108105,2016-04-05,9999,2042.56,2062.5,2062.5,2045.17
108105,2016-04-06,9999,2043.09,2067.33,2045.56,2066.66
108105,2016-04-07,9999,2033.8,2063.01,2063.01,2041.91
108105,2016-04-08,9999,2041.69,2060.63,2045.54,2047.6
108105,2016-04-11,9999,2041.88,2062.93,2050.23,2041.99
108105,2016-04-12,9999,2039.74,2065.05,2043.72,2061.72
108105,2016-04-13,9999,2065.92,2083.18,2065.92,2082.42
108105,2016-04-14,9999,2078.13,2087.84,2082.89,2082.78
108105,2016-04-15,9999,2076.31,2083.22,2083.1,2080.73
108105,2016-04-18,9999,2073.65,2094.66,2078.83,2094.34
108105,2016-04-19,9999,2091.68,2104.05,2096.05,2100.8
108105,2016-04-20,9999,2096.32,2111.05,2101.52,2102.4
108105,2016-04-21,9999,2088.52,2103.78,2102.09,2091.48
108105,2016-04-22,9999,2081.2,2094.32,2091.49,2091.58
108105,2016-04-25,9999,2077.52,2089.37,2089.37,2087.79
108105,2016-04-26,9999,2085.8,2096.87,2089.84,2091.7
108105,2016-04-27,9999,2082.31,2099.89,2092.33,2095.15
108105,2016-04-28,9999,2071.62,2099.3,2090.93,2075.81
108105,2016-04-29,9999,2052.28,2073.85,2071.82,2065.3
108105,2016-05-02,9999,2066.11,2083.42,2067.17,2081.43
108105,2016-05-03,9999,2054.89,2077.18,2077.18,2063.37
108105,2016-05-04,9999,2045.55,2060.3,2060.3,2051.12
108105,2016-05-05,9999,2045.77,2060.23,2052.95,2050.63
108105,2016-05-06,9999,2039.45,2057.72,2047.77,2057.14
108105,2016-05-09,9999,2054.31,2064.15,2057.55,2058.69
108105,2016-05-10,9999,2062.63,2084.87,2062.63,2084.39
108105,2016-05-11,9999,2064.46,2083.29,2083.29,2064.46
108105,2016-05-12,9999,2053.13,2073.99,2067.17,2064.11
108105,2016-05-13,9999,2043.13,2066.79,2062.5,2046.61
108105,2016-05-16,9999,2046.53,2071.88,2046.53,2066.66
108105,2016-05-17,9999,2040.82,2065.69,2065.04,2047.21
108105,2016-05-18,9999,2034.49,2060.61,2044.38,2047.63
108105,2016-05-19,9999,2025.91,2044.21,2044.21,2040.04
108105,2016-05-20,9999,2041.88,2058.35,2041.88,2052.32
108105,2016-05-23,9999,2047.26,2055.58,2052.23,2048.04
108105,2016-05-24,9999,2052.65,2079.67,2052.65,2076.06
108105,2016-05-25,9999,2078.93,2094.73,2078.93,2090.54
108105,2016-05-26,9999,2087.08,2094.3,2091.44,2090.1
108105,2016-05-27,9999,2090.06,2099.06,2090.06,2099.06
108105,2016-05-31,9999,2088.66,2103.48,2100.13,2096.96
108105,2016-06-01,9999,2085.1,2100.97,2093.94,2099.33
108105,2016-06-02,9999,2088.59,2105.26,2097.71,2105.26
108105,2016-06-03,9999,2085.36,2104.07,2104.07,2099.13
108105,2016-06-06,9999,2100.83,2113.36,2100.83,2109.41
108105,2016-06-07,9999,2110.18,2119.22,2110.18,2112.13
108105,2016-06-08,9999,2112.71,2120.55,2112.71,2119.12
108105,2016-06-09,9999,2107.73,2117.64,2115.65,2115.48
108105,2016-06-10,9999,2089.96,2109.57,2109.57,2096.07
108105,2016-06-13,9999,2078.46,2098.12,2091.75,2079.06
108105,2016-06-14,9999,2064.1,2081.3,2076.65,2075.32
108105,2016-06-15,9999,2069.8,2085.65,2077.6,2071.5
108105,2016-06-16,9999,2050.37,2079.62,2066.36,2077.99
108105,2016-06-17,9999,2062.84,2078.2,2078.2,2071.22
108105,2016-06-20,9999,2075.58,2100.66,2075.58,2083.25
108105,2016-06-21,9999,2083.02,2093.66,2085.19,2088.9
108105,2016-06-22,9999,2084.36,2099.71,2089.75,2085.45
108105,2016-06-23,9999,2092.8,2113.32,2092.8,2113.32
108105,2016-06-24,9999,2032.57,2103.81,2103.81,2037.41
108105,2016-06-27,9999,1991.68,2031.45,2031.45,2000.54
108105,2016-06-28,9999,2006.67,2036.09,2006.67,2036.09
108105,2016-06-29,9999,2042.69,2073.13,2042.69,2070.77
108105,2016-06-30,9999,2070,2098.94,2073.17,2098.86
108105,2016-07-01,9999,2097.9,2108.71,2099.34,2102.95
108105,2016-07-05,9999,2080.86,2095.05,2095.05,2088.55
108105,2016-07-06,9999,2074.02,2100.72,2084.43,2099.73
108105,2016-07-07,9999,2089.39,2109.08,2100.42,2097.9
108105,2016-07-08,9999,2106.97,2131.71,2106.97,2129.9
108105,2016-07-11,9999,2131.72,2143.16,2131.72,2137.16
108105,2016-07-12,9999,2139.5,2155.4,2139.5,2152.14
108105,2016-07-13,9999,2146.21,2156.45,2153.81,2152.43
108105,2016-07-14,9999,2157.88,2168.99,2157.88,2163.75
108105,2016-07-15,9999,2155.79,2169.05,2165.13,2161.74
108105,2016-07-18,9999,2159.63,2168.35,2162.04,2166.89
108105,2016-07-19,9999,2159.01,2164.63,2163.79,2163.78
108105,2016-07-20,9999,2164.89,2175.63,2166.1,2173.02
108105,2016-07-21,9999,2159.75,2174.56,2172.91,2165.17
108105,2016-07-22,9999,2163.24,2175.11,2166.47,2175.03
108105,2016-07-25,9999,2161.95,2173.71,2173.71,2168.48
108105,2016-07-26,9999,2160.18,2173.54,2168.97,2169.18
108105,2016-07-27,9999,2159.07,2174.98,2169.81,2166.58
108105,2016-07-28,9999,2159.74,2172.85,2166.05,2170.06
108105,2016-07-29,9999,2163.49,2177.09,2168.83,2173.6
108105,2016-08-01,9999,2166.21,2178.29,2173.15,2170.84
108105,2016-08-02,9999,2147.58,2170.2,2169.94,2157.03
108105,2016-08-03,9999,2152.56,2163.79,2156.81,2163.79
108105,2016-08-04,9999,2159.07,2168.19,2163.51,2164.25
108105,2016-08-05,9999,2168.79,2182.87,2168.79,2182.87
108105,2016-08-08,9999,2177.85,2185.44,2183.76,2180.89
108105,2016-08-09,9999,2178.61,2187.66,2182.24,2181.74
108105,2016-08-10,9999,2172,2183.41,2182.81,2175.49
108105,2016-08-11,9999,2177.97,2188.45,2177.97,2185.79
108105,2016-08-12,9999,2179.42,2186.28,2183.74,2184.05
108105,2016-08-15,9999,2186.08,2193.81,2186.08,2190.15
108105,2016-08-16,9999,2178.14,2186.24,2186.24,2178.15
108105,2016-08-17,9999,2168.5,2183.08,2177.84,2182.22
108105,2016-08-18,9999,2180.46,2187.03,2181.9,2187.02
108105,2016-08-19,9999,2175.13,2185,2184.24,2183.87
108105,2016-08-22,9999,2175.96,2185.15,2181.58,2182.64
108105,2016-08-23,9999,2186.8,2193.42,2187.81,2186.9
108105,2016-08-24,9999,2171.25,2186.66,2185.09,2175.44
108105,2016-08-25,9999,2169.74,2179,2173.29,2172.47
108105,2016-08-26,9999,2160.39,2187.94,2175.1,2169.04
108105,2016-08-29,9999,2170.19,2183.48,2170.19,2180.38
108105,2016-08-30,9999,2170.41,2182.27,2179.45,2176.12
108105,2016-08-31,9999,2161.35,2173.79,2173.56,2170.95
108105,2016-09-01,9999,2157.09,2173.56,2171.33,2170.86
108105,2016-09-02,9999,2173.59,2184.87,2177.49,2179.98
108105,2016-09-06,9999,2175.1,2186.57,2181.61,2186.48
108105,2016-09-07,9999,2179.07,2187.87,2185.17,2186.16
108105,2016-09-08,9999,2177.49,2184.94,2182.76,2181.3
108105,2016-09-09,9999,2127.81,2169.08,2169.08,2127.81
108105,2016-09-12,9999,2119.12,2163.3,2120.86,2159.04
108105,2016-09-13,9999,2120.27,2150.47,2150.47,2127.02
108105,2016-09-14,9999,2119.9,2141.33,2127.86,2125.77
108105,2016-09-15,9999,2122.36,2151.31,2125.36,2147.26
108105,2016-09-16,9999,2131.2,2146.48,2146.48,2139.16
108105,2016-09-19,9999,2135.91,2153.61,2143.99,2139.12
108105,2016-09-20,9999,2139.17,2150.8,2145.94,2139.76
108105,2016-09-21,9999,2139.57,2165.11,2144.58,2163.12
108105,2016-09-22,9999,2170.94,2179.99,2170.94,2177.18
108105,2016-09-23,9999,2163.97,2173.75,2173.29,2164.69
108105,2016-09-26,9999,2145.04,2158.54,2158.54,2146.1
108105,2016-09-27,9999,2141.55,2161.13,2146.04,2159.93
108105,2016-09-28,9999,2151.79,2172.4,2161.85,2171.37
108105,2016-09-29,9999,2145.2,2172.67,2168.9,2151.13
108105,2016-09-30,9999,2156.51,2175.3,2156.51,2168.27
108105,2016-10-03,9999,2154.77,2164.41,2164.33,2161.2
108105,2016-10-04,9999,2144.01,2165.46,2163.37,2150.49
108105,2016-10-05,9999,2155.15,2163.95,2155.15,2159.73
108105,2016-10-06,9999,2150.28,2162.93,2158.22,2160.77
108105,2016-10-07,9999,2144.85,2165.86,2164.19,2153.74
108105,2016-10-10,9999,2160.39,2169.6,2160.39,2163.66
108105,2016-10-11,9999,2128.84,2161.56,2161.35,2136.73
108105,2016-10-12,9999,2132.77,2145.36,2137.67,2139.18
108105,2016-10-13,9999,2114.72,2138.19,2130.26,2132.55
108105,2016-10-14,9999,2132.98,2149.19,2139.68,2132.98
108105,2016-10-17,9999,2124.43,2135.61,2132.95,2126.5
108105,2016-10-18,9999,2135.49,2144.38,2138.31,2139.6
108105,2016-10-19,9999,2138.15,2148.44,2140.81,2144.29
108105,2016-10-20,9999,2133.44,2147.18,2142.51,2141.34
108105,2016-10-21,9999,2130.09,2142.63,2139.43,2141.16
108105,2016-10-24,9999,2146.91,2154.79,2148.5,2151.33
108105,2016-10-25,9999,2141.93,2151.44,2149.72,2143.16
108105,2016-10-26,9999,2131.59,2145.73,2136.97,2139.43
108105,2016-10-27,9999,2132.52,2147.13,2144.06,2133.04
108105,2016-10-28,9999,2119.36,2140.72,2132.23,2126.41
108105,2016-10-31,9999,2125.53,2133.25,2129.78,2126.15
108105,2016-11-01,9999,2097.85,2131.45,2128.68,2111.72
108105,2016-11-02,9999,2094,2111.76,2109.43,2097.94
108105,2016-11-03,9999,2085.23,2102.56,2098.8,2088.66
108105,2016-11-04,9999,2083.79,2099.07,2083.79,2085.18
108105,2016-11-07,9999,2100.59,2132,2100.59,2131.52
108105,2016-11-08,9999,2123.56,2146.87,2129.92,2139.56
108105,2016-11-09,9999,2125.35,2170.1,2131.56,2163.26
108105,2016-11-10,9999,2151.17,2182.3,2167.49,2167.48
108105,2016-11-11,9999,2152.49,2165.92,2162.71,2164.45
108105,2016-11-14,9999,2156.08,2171.36,2165.64,2164.2
108105,2016-11-15,9999,2166.38,2180.84,2168.29,2180.39
108105,2016-11-16,9999,2172.2,2179.22,2177.53,2176.94
108105,2016-11-17,9999,2176.65,2188.06,2178.61,2187.12
108105,2016-11-18,9999,2180.38,2189.89,2186.85,2181.9
108105,2016-11-21,9999,2186.43,2198.7,2186.43,2198.18
108105,2016-11-22,9999,2194.51,2204.8,2201.56,2202.94
108105,2016-11-23,9999,2194.51,2204.72,2198.55,2204.72
108105,2016-11-25,9999,2206.27,2213.35,2206.27,2213.35
108105,2016-11-28,9999,2200.36,2211.14,2210.21,2201.72
108105,2016-11-29,9999,2198.15,2210.46,2200.76,2204.66
108105,2016-11-30,9999,2198.81,2214.1,2204.97,2198.81
108105,2016-12-01,9999,2187.44,2202.6,2200.17,2191.08
108105,2016-12-02,9999,2188.37,2197.95,2191.12,2191.95
108105,2016-12-05,9999,2199.97,2209.42,2200.65,2204.71
108105,2016-12-06,9999,2202.21,2212.78,2207.26,2212.23
108105,2016-12-07,9999,2208.93,2241.63,2210.72,2241.35
108105,2016-12-08,9999,2237.57,2251.69,2241.13,2246.19
108105,2016-12-09,9999,2249.23,2259.8,2249.73,2259.53
108105,2016-12-12,9999,2252.37,2264.03,2258.83,2256.96
108105,2016-12-13,9999,2263.32,2277.53,2263.32,2271.72
108105,2016-12-14,9999,2248.44,2276.2,2268.35,2253.28
108105,2016-12-15,9999,2253.77,2272.12,2253.77,2262.03
108105,2016-12-16,9999,2254.24,2268.05,2266.81,2258.07
108105,2016-12-19,9999,2258.21,2267.47,2259.24,2262.53
108105,2016-12-20,9999,2266.14,2272.56,2266.5,2270.76
108105,2016-12-21,9999,2265.15,2271.23,2270.54,2265.18
108105,2016-12-22,9999,2256.08,2263.18,2262.93,2260.96
108105,2016-12-23,9999,2258.84,2263.79,2260.25,2263.79
108105,2016-12-27,9999,2266.15,2273.82,2266.23,2268.88
108105,2016-12-28,9999,2249.11,2271.31,2270.23,2249.92
108105,2016-12-29,9999,2244.56,2254.51,2249.5,2249.26
108105,2016-12-30,9999,2233.62,2253.58,2251.61,2238.83
108105,2017-01-03,9999,2245.13,2263.88,2251.57,2257.83
108105,2017-01-04,9999,2261.6,2272.82,2261.6,2270.75
108105,2017-01-05,9999,2260.45,2271.5,2268.18,2269
108105,2017-01-06,9999,2264.06,2282.1,2271.14,2276.98
108105,2017-01-09,9999,2268.9,2275.49,2273.59,2268.9
108105,2017-01-10,9999,2265.27,2279.27,2269.72,2268.9
